StationNum:30
WorkerNum:120
ParcelNum:40
station lat lng lowerbound upperbound
1 43659 -79383 100 1000
2 43650 -79384 100 1000
3 43785 -79411 100 1000
4 43714 -79390 100 1000
5 43648 -79573 100 1000
6 43667 -79387 100 1000
7 43706 -79421 100 1000
8 43752 -79473 100 1000
9 43762 -79398 100 1000
10 43795 -79267 100 1000
11 43664 -79468 100 1000
12 43683 -79336 100 1000
13 43696 -79369 100 1000
14 43755 -79451 100 1000
15 43776 -79258 100 1000
16 43659 -79383 100 1000
17 43650 -79384 100 1000
18 43785 -79411 100 1000
19 43714 -79390 100 1000
20 43648 -79573 100 1000
21 43667 -79387 100 1000
22 43706 -79421 100 1000
23 43752 -79473 100 1000
24 43762 -79398 100 1000
25 43795 -79267 100 1000
26 43664 -79468 100 1000
27 43683 -79336 100 1000
28 43696 -79369 100 1000
29 43755 -79451 100 1000
30 43776 -79258 100 1000
worker latO lngO latD lngD capacity drivingTMax
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 8 11 1 21 5 2 12 9 22 11 8 4 10 19 6 8 11 1 21 5 2 12 9 22 11 8 4 10 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 20 11 19 4 9 17 18 30 8 9 10 17 26 3 1 20 11 19 4 9 17 18 30 8 9 10 17 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 23 13 16 37 21 19 17 9 5 28 16 16 15 5 22 23 13 16 37 21 19 17 9 5 28 16 16 15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 12 0 18 0 7 0 8 0 28 0 14 0 20 0 17 0 12 0 17 0 18 0 4 0 26 0 13 0 24 0 17 0 18 0 16 0 12 0 15 0 30 0 18 0 19 0 12 0 17 0 17 0 16 0 28 0 14 0 15 0 12 0 18 0 14 0 17 0 28 0 10 0 15 0 17 0 25 0 12 0 15 0 18 0 15 0 17 0 9 0 14 0 11 0 29 0 13 0 11 0 20 0 21 0 30 0 17 0 13 0 12 0 12 0 17 0 14 0 33 0 17 0 11 0 17 0 15 0 17 0 5 0 16 0 4 0 18 0 6 0 16 0 29 0 11 0 34 0 18 0 18 0 10 0 9 0 15 0 18 0 18 0 19 0 10 0 12 0 15 0 6 0 20 0 25 0 20 0 15 0 17 0 27 0 7 0 28 0 12 0 15 0 19 0 1 0 17 0 18 0 28 0 15 0 4 0 19 0 7 0 22 0 9 0 18 0 14 0 11 0 9 0 17 0 2 0 6 0 17 0 18 0 6 0 16 0 22 0 3 9 9 27 15 18 16 3 25 9 20 11 7 11 26 14 12 17 12 15 14 12 15 18 8 18 19 16 11 22 13 19 3 19 11 16 17 5 13
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 15 0 20 0 10 0 9 0 31 0 13 0 23 0 20 0 9 0 20 0 20 0 4 0 27 0 16 0 25 0 16 0 21 0 18 0 15 0 18 0 33 0 21 0 18 0 15 0 18 0 21 0 20 0 31 0 17 0 19 0 13 0 15 0 17 0 21 0 32 0 13 0 18 0 20 0 28 0 9 0 18 0 21 0 16 0 20 0 12 0 14 0 8 0 32 0 16 0 12 0 23 0 19 0 33 0 20 0 16 0 12 0 15 0 21 0 15 0 36 0 20 0 13 0 20 0 18 0 19 0 8 0 19 0 4 0 21 0 9 0 18 0 32 0 14 0 37 0 18 0 21 0 7 0 11 0 13 0 21 0 20 0 22 0 7 0 16 0 18 0 3 0 17 0 28 0 19 0 16 0 20 0 30 0 10 0 31 0 12 0 18 0 21 0 5 0 20 0 22 0 31 0 19 0 3 0 22 0 8 0 23 0 6 0 21 0 17 0 12 0 12 0 21 0 4 0 4 0 20 0 21 0 3 0 19 0 23 3 0 12 12 30 18 21 18 1 28 12 21 13 10 13 29 15 15 20 15 18 14 12 17 20 10 21 20 18 12 25 16 21 3 22 14 19 20 9 15
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 9 0 3 0 10 0 20 0 18 0 11 0 11 0 22 0 8 0 14 0 13 0 26 0 13 0 21 0 20 0 8 0 13 0 2 0 9 0 21 0 9 0 27 0 3 0 12 0 8 0 7 0 20 0 4 0 6 0 19 0 27 0 5 0 8 0 20 0 14 0 6 0 11 0 17 0 22 0 5 0 8 0 10 0 7 0 1 0 18 0 19 0 20 0 4 0 15 0 10 0 28 0 21 0 7 0 13 0 16 0 3 0 8 0 22 0 24 0 7 0 6 0 11 0 6 0 8 0 7 0 7 0 13 0 8 0 7 0 21 0 21 0 5 0 25 0 22 0 10 0 18 0 1 0 23 0 8 0 9 0 10 0 18 0 10 0 8 0 15 0 29 0 17 0 20 0 11 0 7 0 18 0 3 0 20 0 16 0 6 0 13 0 8 0 8 0 10 0 19 0 6 0 11 0 10 0 12 0 21 0 18 0 8 0 5 0 15 0 1 0 8 0 9 0 15 0 7 0 8 0 15 0 8 0 24 9 12 0 3 18 8 9 21 12 17 1 15 15 8 2 18 22 2 11 2 6 18 20 18 14 8 12 26 10 15 14 13 19 10 9 13 7 9 10 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 0 10 0 2 0 8 0 22 0 21 0 13 0 8 0 19 0 10 0 11 0 11 0 24 0 16 0 19 0 23 0 10 0 11 0 5 0 7 0 24 0 12 0 25 0 6 0 10 0 10 0 9 0 22 0 7 0 8 0 17 0 24 0 7 0 10 0 22 0 17 0 8 0 8 0 19 0 19 0 8 0 10 0 8 0 9 0 3 0 21 0 17 0 23 0 5 0 13 0 12 0 26 0 24 0 9 0 16 0 19 0 5 0 10 0 20 0 27 0 9 0 4 0 8 0 8 0 9 0 6 0 9 0 11 0 10 0 5 0 19 0 23 0 2 0 28 0 25 0 13 0 16 0 2 0 21 0 11 0 10 0 12 0 16 0 13 0 11 0 13 0 27 0 19 0 23 0 8 0 9 0 20 0 2 0 22 0 19 0 8 0 10 0 10 0 10 0 12 0 22 0 8 0 14 0 12 0 14 0 24 0 16 0 10 0 7 0 13 0 3 0 10 0 11 0 13 0 9 0 10 0 13 0 8 0 22 9 12 3 0 20 11 11 19 12 19 3 13 17 11 2 20 20 5 8 4 7 21 18 16 11 5 15 24 6 13 16 16 17 12 11 16 9 11 13 6
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 16 0 13 0 22 0 28 0 6 0 20 0 7 0 17 0 39 0 10 0 26 0 31 0 42 0 14 0 37 0 18 0 12 0 29 0 15 0 15 0 5 0 8 0 42 0 15 0 29 0 11 0 11 0 8 0 13 0 12 0 36 0 43 0 13 0 11 0 2 0 19 0 12 0 19 0 1 0 39 0 12 0 10 0 27 0 11 0 18 0 18 0 37 0 3 0 15 0 32 0 8 0 44 0 9 0 11 0 15 0 22 0 15 0 11 0 38 0 8 0 11 0 24 0 22 0 12 0 12 0 26 0 12 0 31 0 9 0 26 0 37 0 9 0 18 0 9 0 19 0 9 0 36 0 20 0 41 0 10 0 13 0 10 0 36 0 14 0 11 0 33 0 45 0 6 0 18 0 27 0 11 0 1 0 22 0 7 0 22 0 12 0 21 0 25 0 10 0 8 0 8 0 12 0 29 0 8 0 23 0 18 0 36 0 10 0 13 0 32 0 18 0 11 0 27 0 33 0 11 0 10 0 33 0 13 0 39 27 30 18 20 0 11 9 37 29 6 18 31 19 20 18 3 38 15 19 16 13 18 37 34 24 26 11 41 20 32 5 15 34 28 9 18 10 10 22 26
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 9 0 15 0 11 0 18 0 12 0 11 0 4 0 18 0 28 0 12 0 22 0 19 0 34 0 5 0 29 0 12 0 14 0 21 0 7 0 14 0 14 0 6 0 34 0 6 0 21 0 13 0 12 0 12 0 7 0 9 0 27 0 33 0 11 0 14 0 13 0 7 0 10 0 18 0 9 0 28 0 7 0 12 0 18 0 13 0 8 0 10 0 26 0 13 0 11 0 23 0 11 0 36 0 14 0 12 0 6 0 11 0 9 0 13 0 29 0 17 0 12 0 14 0 19 0 10 0 14 0 15 0 13 0 19 0 11 0 15 0 29 0 13 0 13 0 18 0 14 0 2 0 25 0 9 0 31 0 13 0 15 0 13 0 25 0 3 0 1 0 21 0 36 0 9 0 12 0 19 0 12 0 11 0 11 0 12 0 11 0 10 0 20 0 14 0 12 0 3 0 12 0 9 0 17 0 5 0 12 0 13 0 24 0 12 0 7 0 23 0 8 0 14 0 15 0 21 0 12 0 12 0 21 0 14 0 32 15 18 8 11 11 0 10 29 18 9 8 23 7 9 10 10 29 7 18 9 12 10 27 26 21 16 4 34 17 23 6 6 27 16 12 6 5 2 11 16
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 6 0 5 0 12 0 19 0 15 0 21 0 6 0 9 0 30 0 2 0 17 0 22 0 32 0 15 0 27 0 21 0 4 0 20 0 6 0 6 0 14 0 4 0 33 0 5 0 19 0 3 0 2 0 15 0 4 0 2 0 27 0 34 0 4 0 4 0 11 0 18 0 2 0 10 0 11 0 30 0 3 0 2 0 17 0 3 0 9 0 20 0 28 0 12 0 5 0 23 0 2 0 35 0 16 0 2 0 16 0 20 0 5 0 3 0 29 0 15 0 2 0 15 0 13 0 2 0 4 0 16 0 3 0 22 0 1 0 16 0 28 0 16 0 9 0 17 0 23 0 9 0 26 0 10 0 32 0 3 0 5 0 3 0 26 0 13 0 10 0 24 0 36 0 13 0 21 0 17 0 2 0 9 0 12 0 15 0 20 0 2 0 13 0 16 0 2 0 8 0 15 0 2 0 20 0 5 0 16 0 22 0 26 0 2 0 4 0 23 0 9 0 4 0 17 0 24 0 2 0 2 0 24 0 5 0 30 18 21 9 11 9 10 0 28 20 13 9 22 18 12 8 12 29 6 10 6 4 20 28 25 15 16 13 32 11 23 8 16 25 19 2 17 5 7 15 16
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 24 0 25 0 19 0 11 0 41 0 31 0 31 0 19 0 12 0 26 0 11 0 13 0 10 0 27 0 7 0 34 0 26 0 9 0 24 0 21 0 41 0 30 0 6 0 24 0 9 0 26 0 26 0 41 0 26 0 26 0 4 0 7 0 24 0 26 0 39 0 27 0 25 0 18 0 37 0 12 0 27 0 27 0 10 0 25 0 21 0 31 0 9 0 40 0 24 0 6 0 28 0 8 0 43 0 26 0 26 0 29 0 24 0 26 0 3 0 43 0 26 0 15 0 15 0 25 0 24 0 14 0 25 0 13 0 27 0 16 0 1 0 42 0 20 0 44 0 35 0 31 0 11 0 20 0 7 0 26 0 25 0 27 0 11 0 27 0 29 0 17 0 8 0 39 0 35 0 11 0 26 0 37 0 19 0 41 0 29 0 25 0 15 0 18 0 26 0 32 0 41 0 26 0 22 0 31 0 24 0 36 0 14 0 27 0 27 0 6 0 21 0 26 0 20 0 14 0 26 0 27 0 17 0 23 0 6 16 18 21 19 37 29 28 0 19 39 21 6 27 21 22 38 3 24 18 24 24 31 5 2 13 14 32 6 17 6 34 26 2 20 27 27 29 30 22 13
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 14 0 21 0 10 0 11 0 31 0 12 0 22 0 20 0 10 0 20 0 21 0 6 0 29 0 15 0 27 0 15 0 20 0 19 0 14 0 18 0 32 0 21 0 19 0 15 0 20 0 20 0 19 0 31 0 16 0 18 0 15 0 16 0 17 0 20 0 31 0 11 0 18 0 21 0 28 0 10 0 17 0 20 0 18 0 19 0 12 0 13 0 10 0 31 0 16 0 14 0 22 0 20 0 32 0 19 0 15 0 10 0 15 0 20 0 17 0 36 0 19 0 14 0 20 0 18 0 20 0 8 0 19 0 6 0 20 0 10 0 19 0 31 0 14 0 37 0 17 0 20 0 8 0 11 0 14 0 20 0 21 0 22 0 8 0 15 0 18 0 4 0 18 0 27 0 18 0 18 0 19 0 29 0 10 0 30 0 11 0 18 0 22 0 4 0 20 0 21 0 30 0 18 0 2 0 21 0 7 0 22 0 7 0 20 0 17 0 14 0 12 0 20 0 2 0 5 0 19 0 20 0 4 0 20 0 25 3 1 12 12 29 18 21 19 0 27 12 22 11 9 14 28 17 14 21 14 18 13 14 18 21 11 21 21 19 14 24 15 22 2 21 12 19 20 8 16
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 15 0 19 0 20 0 28 0 5 0 17 0 7 0 22 0 37 0 15 0 28 0 29 0 43 0 11 0 38 0 13 0 18 0 30 0 14 0 19 0 6 0 10 0 43 0 14 0 30 0 17 0 15 0 4 0 13 0 13 0 36 0 42 0 16 0 17 0 6 0 16 0 14 0 23 0 4 0 37 0 12 0 16 0 28 0 17 0 17 0 15 0 35 0 5 0 16 0 32 0 14 0 45 0 6 0 16 0 12 0 20 0 14 0 17 0 38 0 9 0 16 0 24 0 25 0 14 0 18 0 24 0 17 0 29 0 14 0 24 0 39 0 4 0 20 0 10 0 13 0 7 0 34 0 19 0 40 0 16 0 19 0 16 0 34 0 11 0 9 0 30 0 45 0 1 0 12 0 28 0 16 0 6 0 20 0 4 0 20 0 14 0 25 0 23 0 15 0 7 0 3 0 13 0 27 0 9 0 21 0 11 0 33 0 16 0 12 0 32 0 17 0 17 0 24 0 31 0 16 0 16 0 30 0 18 0 41 25 28 17 19 6 9 13 39 27 0 17 33 16 18 16 3 38 14 23 15 17 15 36 35 26 25 8 43 23 32 6 12 36 25 15 15 10 8 20 26
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 9 0 3 0 10 0 20 0 18 0 11 0 11 0 22 0 8 0 14 0 13 0 26 0 13 0 21 0 20 0 8 0 13 0 2 0 9 0 21 0 9 0 27 0 3 0 12 0 8 0 7 0 20 0 4 0 6 0 19 0 27 0 5 0 8 0 20 0 14 0 6 0 11 0 17 0 22 0 5 0 8 0 10 0 7 0 1 0 18 0 19 0 20 0 4 0 15 0 10 0 28 0 21 0 7 0 13 0 16 0 3 0 8 0 22 0 24 0 7 0 6 0 11 0 6 0 8 0 7 0 7 0 13 0 8 0 7 0 21 0 21 0 5 0 25 0 22 0 10 0 18 0 1 0 23 0 8 0 9 0 10 0 18 0 10 0 8 0 15 0 29 0 17 0 20 0 11 0 7 0 18 0 3 0 20 0 16 0 6 0 13 0 8 0 8 0 10 0 19 0 6 0 11 0 10 0 12 0 21 0 18 0 8 0 5 0 15 0 1 0 8 0 9 0 15 0 7 0 8 0 15 0 8 0 24 9 12 1 3 18 8 9 21 12 17 0 15 15 8 2 18 22 2 11 2 6 18 20 18 14 8 12 26 10 15 14 13 19 10 9 13 7 9 10 8
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 18 0 19 0 15 0 12 0 35 0 34 0 25 0 13 0 15 0 20 0 5 0 16 0 10 0 29 0 5 0 36 0 20 0 3 0 18 0 15 0 35 0 23 0 11 0 19 0 3 0 20 0 20 0 35 0 20 0 20 0 7 0 13 0 18 0 20 0 33 0 29 0 19 0 12 0 31 0 15 0 21 0 21 0 5 0 19 0 15 0 33 0 13 0 34 0 18 0 8 0 22 0 12 0 37 0 20 0 28 0 32 0 18 0 20 0 8 0 37 0 20 0 9 0 9 0 19 0 18 0 14 0 19 0 16 0 21 0 13 0 6 0 36 0 14 0 38 0 37 0 25 0 14 0 14 0 11 0 20 0 19 0 21 0 14 0 26 0 23 0 20 0 14 0 33 0 36 0 5 0 20 0 31 0 15 0 35 0 32 0 19 0 9 0 21 0 20 0 26 0 35 0 20 0 24 0 25 0 27 0 37 0 17 0 21 0 21 0 8 0 15 0 20 0 23 0 17 0 20 0 21 0 20 0 17 0 8 19 21 15 13 31 23 22 6 22 33 15 0 30 23 16 32 8 18 12 18 17 33 8 4 7 12 27 10 11 8 28 28 3 23 21 29 23 24 25 7
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 16 0 22 0 15 0 18 0 20 0 4 0 12 0 25 0 22 0 19 0 28 0 15 0 38 0 5 0 35 0 7 0 21 0 27 0 14 0 22 0 21 0 14 0 30 0 13 0 27 0 20 0 19 0 20 0 15 0 16 0 23 0 27 0 18 0 21 0 20 0 1 0 17 0 26 0 17 0 22 0 15 0 20 0 25 0 20 0 15 0 4 0 21 0 20 0 18 0 22 0 19 0 31 0 21 0 20 0 4 0 3 0 16 0 20 0 25 0 25 0 20 0 21 0 25 0 17 0 21 0 15 0 20 0 15 0 19 0 16 0 27 0 20 0 19 0 26 0 9 0 10 0 19 0 15 0 25 0 20 0 22 0 20 0 19 0 5 0 7 0 15 0 30 0 16 0 10 0 25 0 20 0 19 0 15 0 20 0 3 0 17 0 27 0 9 0 19 0 10 0 19 0 16 0 10 0 13 0 6 0 13 0 18 0 20 0 14 0 22 0 15 0 21 0 10 0 16 0 20 0 20 0 15 0 21 0 33 11 13 15 17 19 7 18 27 11 16 15 30 0 7 16 18 25 14 26 16 19 4 23 26 28 18 9 31 24 22 14 4 30 9 20 1 12 10 5 23
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 9 0 16 0 8 0 11 0 22 0 10 0 13 0 19 0 19 0 14 0 22 0 11 0 31 0 6 0 28 0 13 0 15 0 20 0 8 0 16 0 23 0 11 0 26 0 7 0 20 0 15 0 13 0 22 0 8 0 10 0 19 0 25 0 12 0 15 0 22 0 6 0 11 0 19 0 19 0 19 0 9 0 14 0 18 0 15 0 8 0 11 0 18 0 22 0 12 0 15 0 14 0 28 0 23 0 14 0 6 0 9 0 10 0 15 0 21 0 27 0 14 0 14 0 19 0 11 0 15 0 8 0 14 0 11 0 13 0 9 0 21 0 22 0 13 0 28 0 15 0 11 0 17 0 8 0 22 0 15 0 16 0 15 0 17 0 6 0 9 0 13 0 27 0 18 0 14 0 18 0 14 0 20 0 8 0 21 0 9 0 11 0 21 0 5 0 14 0 12 0 21 0 10 0 8 0 12 0 3 0 16 0 16 0 14 0 8 0 15 0 8 0 15 0 6 0 13 0 14 0 14 0 13 0 15 0 27 7 10 8 11 20 9 12 21 9 18 8 23 7 0 10 19 21 8 19 9 13 11 19 19 22 11 12 26 17 15 15 6 23 7 14 6 10 10 2 16
